ID,STORE,LABEL,SCORE,YEAR,MONTH,DAY,CONTENTS
231,애플,복합,5,2019,12,19,"진짜 대박안녕하세요 브롤을 즐기는 유저입니다. 브롤스타즈 진짜 업데이트도 적당한 시기에 되고 버그도 제법 빨리 고쳐져요! 하지만 한가지, 신고기능이 없어 조금 답답합니다. 어느 랭크이든 트롤러들을 쉽게 볼 수가 있는데 그런 트롤러들 때문에 트로피를 잃는데 그게 한두번이 아니에요 ㅜㅜㅜ 어쨌든 브롤 제 인셍겜이 될 것같네요 ㅎㅎ"
239,애플,복합,5,2020,1,18,무과금과 과금에 차이.....안녕하세요!브롤을 재밌게 하고 있는 6500유저입니다!브롤스타는 다 좋은데 문제가 있어요....무엇이ㅣ냐면 바로 파이프에 대한 과금과 무과금에 차이와 레온에 너프에 대한 것입니다.일단 파이퍼 부터 과금과 무과금에 차이는 너무 크다고 생각 합니다.파이퍼10렙에 매복 스타파워를 들고 있는 파이퍼는 제일 끝에서 맞으면 최대6렙까지 즉사합니다.그리고 레온 좀 너프좀 그만하고 버프를 해줬으면(공격)좋겠습니다.슈퍼셀 화이팅!!!!!!!!
303,애플,부정,5,2020,1,24,열받게 하는 유저들안 움직이고 그 자리에서 공격키만 누르는애들때문에 열 받아서 리뷰 남기러 왔습니다 이렇게 플레이하는 유저들과 같이 하면 딜량 차이가 날 수 밖에 없는데 그럼 게임 도중에 픽을 바꿀 수 있다거나 이런 유저들 벤할 수 있는 기능 또는 신고하는 기능들이 있으면 좋겠습니다 빠른 시일내에 패치 기다리겠습니다 브롤 화이팅
315,애플,부정,5,2020,1,24,"신고기능 추가해주세요브롤볼, 하이스트, 젬그랩같은 게임들은 팀플레이가 중요한 게임인데 팀원의 소극적 플레이로 저 트로피 많이 잃었읍니다... 짜증나기도 하고요"
429,애플,부정,5,2020,1,19,트로피 좀......안녕 하세요.브롤을 아주 재미있게 하고있는 한 여학생입니다.제가 쇼다운을 한판 했는데 제가 트로피가 510정도인데 상대트로피가 1000정되더라고요.
445,애플,부정,5,2020,1,8,신고기능과 매칭좀브롤볼이나 선물훔치기에서 일부로 자책골을 넣거나 아무것도안하면서 우리팀 지게하는 트롤들이 많습니다 그리고 무슨 파워1~3인애들 게임에 파워10인유저가 나와서 꼼짝못하고 졌는데 파워 차이가 너무 많이나요
497,애플,복합,5,2019,12,20,"메가 상자,,방금 75레벡 팩을 샀습니다. 그런데 돈이랑 보석만 받고 상자 3개 중 하나도 열지 못 하고 게임이 꺼져버린 바람에 상자가 날라간 것인지 열려서 보상을 이미 받은 것인지 모르겠습니다.. 확인 부탁드리겠습니다"
366,애플,부정,5,2020,1,9,"패치 해야함1. 트롤 신고기능 2.티밍 없애기 3.레드와이파이 없애기 4. 무과금 의해서 80개 보석 5. 신규모드 출시 6. 무기스킨 버튼 7. 아기 모드 8. 설날,어린이날,크리스마스 패키지 9. 브롤러 펫 출시 10. 10vs10 출시 11. 새로운 스킬"
367,애플,부정,5,2020,1,6,신고좀하게 만들어주세요저 트로피간신이 8000된유저 인데요 신고좀 만들어줘요😫
386,애플,복합,5,2019,12,28,갓겜이네요게임이 고사양도 아니고 다양한 이벤트들과 브롤러들로 재밌게 가능하네요 근데 제계정이 운이 너무 없는지 쟤친구들은 상자에서 신화 영웅 전설 브롤러들 뽑는데 전 상자 많이 모운후에 까도 안나오고 보유한 영웅한개 제가 산거고 신화도 하나 있는거 산겁니다 저 브롤러들 너무 안떠요...ㅠㅠㅠ 어떻게 안될까요
417,애플,복합,5,2020,1,14,와..진짜 제미있어요..슈퍼셸님!안녕하세요 브롤을 아주 제미있게 즐기고 있는 한 유저입니다!!너무 재미있어요!!근데 상자 운이 왜이럴까요ㅠ센디이ㅣㅣ...ㅠ어쨌든 너무 재미있어요!!그리구 대릴 너프 바랍니다ㅠ젠짜 재미있구 제 닉네임은 로즈 입니다!!상자 운좀 저한테 넘겨주세요ㅠ슈퍼셸님 너무 재밌있게 즐기고 있답니다!
675,애플,부정,4,2020,1,23,파워기준으로브롤스타즈 1년 넘게 했는데요
681,애플,복합,4,2020,1,22,제발 이벤트등 공짜 자원 이벤트등게임은 너무 재밌게 하고 있는대 스페셜 이벤트가 보기 엄청 힘드내요. 요즘 스킨도 비싸고 그래서 스킨은 거이다 안사요. 그리고 요즘 현질러가 만이 있어서 힘들어요.(하지만 수퍼 샐 님에 일 하는 사람들 한테는 좋게 지만) 게임 업데이트 빨리 부탁이요.^^
536,애플,복합,2,2020,1,24,"6게월동안 빌었어요저는요 브롤이 처음나왔을떼부터 했어요 그런데 어머나 제가 1000점때부턴가 현질러 놈들이 속출하기시작했어요 그래서 저는요 (아 다른 슈퍼셀게임처럼 초기를현질하는 사람이 있군 )그래서 저는요 한1주동안 쉬고 브롤 에 접속 했는데    아니 ㅁㅊ 더만은 현질러넘 들이 있어요 지금까지 현질러 로 돈번 슈퍼셀은 한1억은 밧았겠지 라고 생각을했어요 그래서 (아아직도 현질러가있네 원래는 현질러 놈들은 붐비치 클오클 클래시로얄에도 한1-2주면 다현질 적당히하는데)라고 생각했죠 그리고 다음날...그댄 뭐완전 그냥 포화 상태가 됬어요 그래서저는요 잠수를 타며 생각했죠 하 .. 괜찮아 나중에 슈퍼셀이 현질러를 줄이고 렉도 없애면서 대한민국 최고의 게임이 뒬게야라고 생각한지 6게월임니다 꼭 담장 주시고여 아직도빌면 7개월임니다 주변사람 ,친구들 모두현질럼니다 꼭 답장주시고여 저는 오늘도 클레시오브클렌하러감니다 그래도 클오클은 현질러는 드물거든요"
537,애플,긍정,3,2020,1,24,게임은 잘 만들었는데너무 게임 외적인 것들만 과하게 신경을 쓰는 감이 없지않아 있는것 같아요. 물론 그런것들이 나쁘다는 것은 아니지만 게임 내 밸런스라던가 다양한 컨텐츠들을 만들어 내는데에 더 신경 써 줬으면 합니다. 론 스타나 테이크다운 같이 실력과 거리가 먼 모드들 말고 선물 훔치기나 핫 존 같이 어느정도의 운영이 가능한 모드들을 더 많이 채택했으면 좋겠습니다. 게임이 워낙 어린아이들을 겨냥한 게임이다 보니 전체적인 실력 수준이 높지는 않을 수 있지만 그래도 대회도 있는 게임인 만큼 인게임 컨텐츠들도 많이 신경 써주세요~
569,애플,부정,5,2020,1,7,가지고 있던 보석이 없어졌어요3일전 모아둔 보석 1000여개가 갑자기 사라졌습니다. 사용을 했으면 사용한 흔적이 있어야 하는데 골드가 모인다거나 PP가 모였던가 해야는데 그런거 하나없습니다. 어디에 사용했는지 알수 라도 있을까요?
585,애플,부정,5,2020,1,11,이유없이 어느날 갑자기...튕겨요 들어가자마자...지웟다가 다시깔아도 개임플레이하려는로딩화면 들어가는순간 강제종료됩니다...어떻게된거죠??ㅠㅠ
635,애플,부정,3,2020,1,24,도와주세요....ㅠㅠ슈퍼셀님 제가 안드로메다 휴대폰에서 아이폰으로 바꿨습니다 그래서 브롤스타즈를 슈퍼셀ID로 연동시킬라 해서 원래 안드로메다 브롤 슈퍼셀 ID를 로그아웃 했습니다 그리고 아이폰에다가 슈퍼셀 ID로 연동을 할라했는데요 Gmail에서 6자리 숫자를 안줍니다 그래서 게임을 못하고 있어요 전송을 한다 해놓고 6자리 숫자를 전송을 안 해주고 있습니다 저 진짜 거짓말 안치고 브롤에 진짜 많이 현질해서 캐릭터도 다 있었는데 저 고민입니다.... 슈퍼셀님 제발 제 리뷰좀 봐주세요 진짜 게임중에 브롤밖에 안했는데....
767,애플,부정,4,2020,1,20,랙관련폰기종은 아이폰xs이고 와이파이쓰면 답답해서 데이터로 항상 개임하고있는데 서버렉이 너무 심한것 같습니다. 휴대폰 렉은 아닌게 친구들과 친선경기할때도 다같이 같은시간에 렉이 걸리고 같은시간에 풀리는걻ㅎ니 서버렉같고요. 렉때문에 게임이 안될정도 에요.. 쾌적한 게임환경 만들어주시기 바랍니다..
768,애플,부정,5,2020,1,18,옛날에 현질 많이하고 폰을 바꿔서 깔았는데 다시 현질 해야되나요...아 진짜 찾고싶은디...이게임하고싶은데 현질한거 다 날라가서 하기싫어졌어요... 제발 돌려주세요옛날에 현질 많이하고 폰을 바꿔서 깔았는데 다시 현질 해야되나요...아 진짜 찾고싶은디...이게임하고싶은데 현질한거 다 날라가서 하기싫어졌어요... 제발 돌려주세요
769,애플,복합,1,2020,1,11,"장난하냐고브롤상자20개를 까고도 수치가 1도 안올라가네요. 수치 올라가는것도 랜덤이면 현질 1도 안한 사람들은 어떻게 브롤러 얻으라는 겁니까? 상자에 i 를 누르면 브롤러를 획득하지못하였을때 브롤러의 희귀도에 따라 행운의 수치가 올라갑니다 라고 적혀 있는데 그런데 여기서 문제점은 신화가 나오면서 신화의 행운의 수치가 적어지는게 정상아닌가요? 왜 전설 수치도 줄어들지요? 저 지금 6000대 중반인데 전설 한개도 업그든요? 4000대에 전설쓰는 놈들이 많은데 저는 뭐하는 사람입니까? 전설수치 좀더 늘어주어야 하지 않습니까? 또 매칭 문제 때문에 열라 빡치그든요. 상대팀 스타파워 가지고 있고 아군은 실력도 똥이고 아군은 파워6~7 상대팀은 올 스타파워 이게 게임인가요? 매일 큰맘 먹고 하는데 매일 핸드폰 던지그든요!!!! 슈퍼셸 게임은 잘만들었는데 매칭,티밍,트롤,인성질 해결하세요 네!!!! 똑바로 일하세요!!!!!!"
804,애플,부정,5,2020,1,20,안녕하세요 버그 없에주세요전 초4인데 버그땜에 미치겠어요 그 스타파워
832,애플,부정,5,2020,1,24,출석체크기능좀 넣어주세요게임만하면 지루하고 보상도 한정되어있어서 흥미가 별로 없어요 재밌긴한데 금방 질리기도해요
709,애플,부정,1,2020,1,24,"슈퍼셀의 차별안녕하세요 전 브롤스타즈를 즐겨하는플레이어입니다. 그리고 어떤 유튜브의 영상에서 지금 메가상자 6개를 준다는 말을 듣고 바로 브롤스타즈를 켰는데 저는 고작 대형상자 9개만 주었죠. 안그래서 거의 처음나왔을 때 부터 했는데 전설은 1개도 없어서 기대하고 들어갔는데 대형상자 9개만 줘서 네이버에도 검색하니 블로거는 메가상자 5개를 받았다고 합니다. 전 지금까지 전설도 1개가 없고 신화도 2개밖에 없는데 다른사람들 보면 이번 이벤트로 전설도 뜨고 신화도 뜨고 신캐도 떴는데 저는 이렇게 손해를 보니깐 슈퍼셀에 대한 실망과 억울함, 배신감이 같이 왔습니다. 아무리그래도 같은플레이어인데몇 명은 좋은걸요 주고 몇몇은 별로 좋지않은걸 주면서 차별하는건 옳지 못하다고 생각합니다. 어차피 제가 이런글을 써도 슈퍼셀은 좋은 평점의 리뷰만 보고, 보더라도 무시하고 유저들의 바람은 듣지도 않은채 이 게임도 다른 슈퍼셀게임처럼 망하겠죠. 어쨌든 1명의 슈퍼셀 유저로서 이번 이벤트 정말 실망했습니다."
724,애플,부정,1,2020,1,11,브롤스타즈 망해라!!!안녕하세요 저는이게임을하고잇는유저입니다 제밋긴하다맘.아시운점은 채팅을 할떼도 친구랑갇이있어야지 팀체팅이돼고 친구가나갈경우에는 체통을 못한점이아쉽습니다 친구를검색해서 차을수업고 친구를삭제한면 찻이방법이업습니다 여기까지제아시운점이고요 조은점은 케릭터하나하나를잘만들엇습니다 그리고충고 현질을할수없는분들은 만약에 leon이업다면 일걸 간절한몃퍼센트확율로 뽑아야돼고 현질을한사람들은 상점에 leon450 루비에그냥살수잇음니다 현질못하는사람은얼만아부러울거시냐 여기까지입니다 야이딴게임을왜하냐 진자네가게임만들어도이것보단잘만들겟다
1052,애플,부정,1,2020,1,7,최고의망겜렉오지게 걸리고 티밍도(배그 중국인 티밍도 아니고) 너무심함 트롤은 너무많고 과금유도가 너무심함(이럴거면 현질스타즈로 이름 바꾸지)무과금은 살아남기 힘듬 거기다 매번 업데이트 마다 버그 수정했다면서 버그 엄청많음 랜덤큐도 패치안하고 브롤러 밸런스도 너무안맞음(샌디 현질하게끔 하고 나온지 1달만에 너프 엄청 시킴)그냥 쉘리만씀(콜트버프 필요)트로피300이후에서 랜덤큐가 너무심해서 여러번 끊고 싶었음(망롤스타즈)무과금 유저에겐 개비추게임이다.
1053,애플,부정,5,2019,12,30,짜증나요운영자님 !!! 이번에 새로 나온 맥스 진짜 너무 하신 거 아니에요? 총알도 4개에다가 궁 쓰면 스피드도 빨라지는데 듀오할때 만나면 너무 쎄다구요 이거 밸붕이에요 진짜
905,애플,부정,4,2020,1,13,안드로이드 계정 사라짐기기를 변경하면서 IOS로 넘어왔는데
915,애플,부정,5,2019,12,31,답답아니 이게 뭔 게임이야 티밍 하지도 않았는데 운석만 계속 맞아서 트로피 200깍이는 게 말이되냐?
916,애플,부정,5,2019,12,29,운영자님 메가상자 보석으로 이벤트 하길래 샀는데...현금으로 보석결제하고 그보석으로 메가상자 이벤트하길래 샀는데 박스 까는 도중 전화가 꺼졌습니다 다시 접속 하니까 메가 상자는 뜨지 않고 있어요 이럴경우 제돈은 어떻하는거죠?
952,애플,부정,4,2019,12,23,브롤러너무 상자에서 브롤러가 안나와요.
983,애플,부정,5,2020,1,9,저도 신고 좀공격 버튼을 눌렀는데 안눌리고 그리고 자꾸 잠수를 타서 화납니다 이 글은 저의 친구가 겪은 일이고 제가 겪은 일은 마찬가지로 처음글이랑 똑같습니다 아이폰산지 얼마 안되는데 공격 버튼이 안됩니다
1016,애플,긍정,3,2020,1,16,버그 개선 생각없나요?이어서 플레이하면 거꾸로 되는게 벌써 시간이 얼마나 지났는데 안고쳐줘여?ㅋㅋ 불편해요
1017,애플,부정,3,2020,1,2,비매너 플레이어 신고좀과금도 하고 재미있게 하는 몇 안되는 게임인데 열받는 플레이어들 신고하고 같은편으로 매칭 안되게끔 업데이트좀 .. 열받아서 게임 하기 싫어짐. 게임 던지는 사람들이 너무 많아서 짜증남. 친구추가는 게임을 다시하지 않으면 찾기가 어려움. 바로 친구추가할수있게끔 업데이트 되면 좋을듯 ..
1136,애플,부정,5,2020,1,1,레드 와이파이 좀 고쳐주세요!!재밌게 하고 있는 유저입니다.데이터를 쓰는데도 레드 와이파이가 떠서 아무것도 못 할 때가 있어요. 그것 좀 고쳐주세요!!
1239,애플,부정,1,2020,1,6,게임등급이 의심 됨트로피 먹고 트로피 주는 시스템. 침 대신 트로피.
1175,애플,부정,3,2020,1,22,갤럭시에서 아이폰으로 변경변경 하였는데 계정 동기화가 안되네요. 결제도 많이 해놨는데 기존 계정 복구 부탁드립니다. 최대한 빠른 시일 내로 피드백 좀 주세요.. 열과 성을 다해 키워놨는데 다 날아가버렸네요.
1176,애플,복합,3,2019,12,23,다시불러오기다좋은데 다시 불러오기가 문제에요 갑자기다시불러오기 뜨면죽질안나브롤러다모아도 또업뎃되고 만약망하면업뎃 때문에망할겁니다
1195,애플,부정,3,2020,1,4,이 사람이랑 같이 안하기 기능좀 넣어주세요잠수타고 자살골 넣고 점수 올리기도 오지게 힘든데 트롤러 때문에 점수 다 떨어집니다 이런 사람들이랑 한판이면 다행인데 또 매칭되는 경우가 있습니다 신고하기 기능과 사용자 설정에서 같이 이 사람이랑 매칭안되는 기능 넣어주셨으면 좋겠습니다 부탁 좀 드립니다
1215,애플,부정,4,2020,1,3,"신고 기능좀 제발제발 무조건 다음 업뎃에 넣어주시길 바랍니다.아니, 브롤볼을 하는데 어떤 미친 저희 팀원이 자살골을 두번 넣어서 저희팀이 졌습니다. 배그도 신고 기능이 있는데, 브롤에도 좀 만들어주세요."
1075,애플,부정,1,2020,1,19,1년 반 동안 이 게임을 하면서 느낀점1.게임 내 연결 불안정(매우심함)게임 초기부터 연결 문제 심했는데 절대 고칠 생각 없어보임
1112,애플,부정,3,2019,12,20,제발  채팅이나 신고 기능 좀......제발 채팅이나 신고 기능 좀 만들어주세요.....
1113,애플,부정,5,2019,12,19,계정관련아들이랑 같이 하는데 그이번 업데이트 이후 아이디 바꿔서 로그인 하려면 오류가 생기네요 주말에 아들 시켜줘야하는데 얼른 업데이트 해주세요
1296,애플,부정,1,2019,12,27,"PLEASE READ THIS!!!!!!!아니 신고해도 왜 아무조치 안해요 OMG!!란 놈인데 욕을해요 그리고 매칭 시스템이 왜 랭킹이 같은 플레이어끼리 매치되요?????아니 내가 새로운 브롤러 얻어서 1랭큰데 스타파워 뭡니까 비나 맥스같은거 추가할 바엔 신고시스템,매칭 시스템 을 수정해요 일단 기본적인것부터 해야지으휴 YOU MUST CHANG SESTEM!!!!!!!!!!!DON’T MAKE A NEW BRAWELER!!!!!!!"
1316,애플,부정,4,2020,1,3,오류개선 바랍니다안녕하세여~~ 브롤스타즈를 재밌게 하고있는 초등학생입니다. 브롤스타즈 조이스틱에 문제가 있어 리뷰를 남긴니다~ 조이스틱을 고정 했놨는데 조이스틱의 위치가 변합니다 그리고 ㅉ조이스틱이 맘대로 움직입니다. 개선 빠랍니다~~
1317,애플,부정,4,2019,12,29,끊김현상와이파이도 4칸 다 채워지고 다 문제 없는데
1365,애플,복합,5,2019,12,19,진짜 재밌는게임 하지만브롤러 너무 안떠요.. 랭크 쌓여서 매판 고인물과 게임합니다.. 새 브롤러 있어야 점수 올리는데ㅠ
1541,애플,부정,5,2019,12,21,계정연동이요아니 계정연동 기존폰에 해놨었는데 핸드폰바꾸면서 다시깔고 연동하기눌렀더니 계정 날라간건가요?? 어떻게 찾아야하죠?
1647,애플,부정,5,2020,1,24,차단차단 기능좀 만들어주세요 게임 하지도 않는 애들이랑 하고 싶지 않으니까;; 채팅도 못써서 짜증나는데
1651,애플,부정,1,2019,12,28,상자 확률 ;;;2018년부터 계속해온 게임인데 같이 하는 친구는 3일만에 전설 두개 뜨고 이번에도 새 영웅캐릭터 작은상자에서 나왔는데 저는 이제 캐릭터들 pp도 다모아서 상자열면 돈밖에 안나오는데 ㅋㅋ 스타 파워라도 뜨게해주시지 확률좀 어떻게 해주세요
1652,애플,긍정,5,2019,12,19,아이패드4인데요 앱업데이트 하라고 계속 떠요업데이트를 해도 계속업데이트 하라고 뜨고 하지를 못하고 있어요..
1619,애플,부정,4,2019,12,24,메리브롤데이특가상품메리브롤데이를삿는데요 메가상자6개랑보석450개 돈6000원 결제를하고 다른폰으로들어갔더니 메가상자가없어졌네요 열지도않았는데 어떻하나요??
1498,애플,부정,5,2019,12,24,영자님ㅜㅜ메리브롤리데이돈주고샀는데메가상자 6개인데하나까고팅겼는데 상자가사라졌습니다 5개가ㅜ 복구좀부탁드려요ㅜ
1853,애플,부정,4,2019,12,23,결제 취소보석을 구매하려고 했는데 현재 거래대기중 이라고만 나오고요 취소도 안되고 암 것도 안되네요
