ID,STORE,LABEL,SCORE,YEAR,MONTH,DAY,CONTENTS
446,애플,복합,5,2019,10,20,브롤스타즈여러분들 와이파이 랩 등등 많은것때매 깔지말라고 하는 분들이 좀 많네요 ㅎㅎ 전 개인적으로 이게임 참 좋아하거든요 근데 악플갔은 아닌 리뷰때매 화가 났었어요 이제 더이상 그런 리뷰가 없었으면 좋겠습니다!!!!
524,애플,복합,4,2019,10,15,왜 센디 나프시키냐여기요 브롤 다 좋은데 왜 센디 모래폭풍 피해를 200에서 40으로 내렸어요. 아니 보석 700개 정도면 적은 돈 인가요 산 사람들은 억울하잖아요 그러니까 좀 40 은 심했고 피해를120으로 바꿔 주시면 감사하겠습니다 저도 센디 얻었어요. 제발 공평하게 합시다. 11월 업테이트에 피해량 올려주시면 감사하겠습니다
525,애플,긍정,5,2019,9,26,안녕하세요 무과금으로 게임을 즐기는 유저입니다.틱이라는 캐릭터로 마지막 트로피가 628이였는데
498,애플,긍정,5,2019,10,23,"제작자님 봐주세요!!!!!!상자에서 브롤러가 너무 안나와요 ㅜㅜ ,, 그리고"
418,애플,부정,5,2019,9,26,버그스타포인트 1500점으로 메가상자 구매했는데 상자가 나온거만 보고 터치는 못한 상황에 핸드폰이 꺼져서 다시 들어갔는데 아무것도 얻지 못하고 스타포인트만 사라져있네요 메가상자 다시 주세요 진짜 열심히 모았단 말이에요
684,애플,복합,3,2019,10,21,"리코재밌는데, 왜 계속 질까요 ? 이건 제가 못하는 게 아니라 이 게임이 이상한 게 아닐까 싶네요. 이기는 게 10번이라면 지는 게 40번이에요. 다른 사람이 리코를 해서 저도 50번 넘게 했는데 같은 결과입니다. 완전 안 돼요. 닉도 바꿀 수 있으면 좋겠고 조금만 쉽게 만들어주세요. 그것땜에 지웠다 깔았다 다시 지웠습니다..ㅠㅜ"
685,애플,복합,5,2019,9,20,"브롤스타즈모드나 그런것이 좀 부족해보입니다. 시스템도 개선하고 모드도 많이 추가해주셨으면 좋겠습니다. 그렇지만 밸런스가 맞게 패치도 잘해주시고, 게임 자체가 재미있어서 만족스럽습니다"
559,애플,부정,1,2019,10,1,망겜클로 생각하면 전설도 만렙찍기 쉽고 렙이 낮아도 실력으로 커버할 수 있다는 점이 참 맘에 듭니다 그러나 왜 자꾸 쓸데없이 신캐나 만들고 다니는지 모르겠네요..
789,애플,복합,5,2019,10,5,1vs 1엄청 재미있는데 1대 1 모드가 있으면 좋을거같아요! 현질안하고도 트로피를 엄청 올릴수 있으니 좋네요! 상자도 더 추가해주세요!
817,애플,부정,5,2019,10,13,와 개꿀잼너무 재미있어요 거래하는것도 추가해 주해세요 아니면 브롤러나 자원들 보내고싶은데 안돼서 추가좀 그럼 앞으로 발로만 할게요
818,애플,긍정,5,2019,10,3,브롤스타즈 재미있기는 한데 브롤러 확률이 너무 극악 이에요..운영자님 확률을 조금이라도 올려주세요..
857,애플,긍정,4,2019,9,20,신규모드 무엇?안녕하세요 론스타랑 테이크다운 너무 짜증나서 리뷰 남깁니다
738,애플,복합,4,2019,9,28,보석 돌려주세요제가 이 게임을 1년9개월 어느덧2년이 다 되가요 근데 브롤러가 아직 별로 없어요 그래서 현질까지 해버렷어요 생일선물로 근데 이게뭔가요? 버그때문에 보석이 다 사라지고 코인도 줄였어요 이거때문에 너무 짜증나서 접을까? 라는 생각을 햇어요 제 보석을 돌려주세요
1037,애플,부정,5,2019,10,12,잘 보이라고 5별 줍니다아이폰xr쓰고 있고요 데이터로 게임을 하는데 계속 레드 와이파이가 뜨면서 멈춰요 서버 문제인가요??너무 화나네요
1056,애플,부정,2,2019,9,24,하...저는 왜 그러죠?힘들게 2000점 갔는데...저만 사람들이 공격해서 떨어지고..또 떨어지고 해서...다시 100점 됐습니다...제발...브롤 좀 더 좋게 업데이트 해주세요!항상 캐릭터도 내가 못하는 것만 나오고..내가 잘하는거나 가지고싶은선 안 나오네요..전설은 바라지 않아요..제발 파이퍼나비비만 주세요!부탁입니다!
908,애플,복합,4,2019,9,22,샌디 너프너무 재밌고 다 좋은데 6000이 넘었는데도 불구하고 전설 하나도 안나오고요
918,애플,부정,4,2019,10,1,제발 패치 부탁드립니다.아이패드 미니5를 구매했는데 기존에 제가 사용하던 안드로이드 폰 등에 비해 버튼 크기가 현저히 작습니다. 버튼 크기를 조정할 수 있는 기능을 만들어주시거나 버튼크기를 키워주세요. 빠른 패치 부탁드립니다!!
955,애플,복합,4,2019,10,14,너무 재미있어요 내가원하던게임!! 하지만...브록 춤추던거 왜 패치되었나요... ㅠㅠ 브록 춤추는거 다시 원복해주세요 춤추는거 보려고 브록하는데 안추고 가만히있어서 너무 아쉬워요 ㅠㅠ
968,애플,긍정,1,2019,9,21,"제발요제발 레드와이파이좀 고쳐요, 새로운 맵,브롤러 만드는것 보다 이것먼저좀 하세요"
987,애플,부정,5,2019,9,19,흠저는 6200을 찍은 브롤러인데요 전설은 1개도 없고
1199,애플,부정,3,2019,10,6,짜증이 나네요잼그랩에서 로사로 플레이하는데 게임 내내 레드와이파이만 뜨고 중요한 순간에 다 끊겨서 기분도 잡치도 게임도 말아먹었습니다 제발 레드와이파이좀 빠른 시일 내에 고쳐주시면 좋겠습니다 브롤 유튜버들도 레드와이파이 문제라고 말하던데 이정도면 심각한 수준인거같네요.
1217,애플,복합,3,2019,10,13,아오 이거 완전!?일단 게임은 정말 재밌어요 근데 너무 빡치는게 서버가 불안정한건지 진짜 레드 와이파이 때문에 미치겠어요!!! 다른게임도 그러면 와파 문제겠지만 이게임만 그래요ㅠㅠㅠㅠ다 이긴 판에 와파때문에 지면 진짜....화나서 폰 집어던진 적이 한두번이 아녜요 좀 문제가 있어보입니다
1077,애플,부정,4,2019,10,15,슈퍼셀 일해라지금 쉘리가 궁이 찬 상태에서 상대한테 궁을 쓰는데
1115,애플,부정,4,2019,10,12,버그아마도 지금 제가 쓰는 모든 브롤러들이 공격했을때 총알이나 무기들이 많이 늦게 나가요 저만 그런건지는 모르겠지만 다른 플레이어들을 보면 다 멀쩡해요 아마도 버그일테니 수정좀....(렉이 걸리지만 렉때문은 아닌것 같아요)
1116,애플,복합,3,2019,10,5,뭐죠? 빨리 고쳐주세요다 좋은데 ios 13으로 업그레이드 하고 나서부터는 핸드폰의 소리를 무음으로 바꾸니까 게임의 서리도 무음으로 바뀌네요. 원래 이런 건지 아니면 오류인지 확인해주세요
1428,애플,부정,4,2019,10,23,슈퍼셀 망해라업데이트 지연 아니면 로그인이 아예 안되거나 막히는 상황이 많이 생겨여 저 아이폰 8입니다 렉 막걸리는 폰은 아니라 좀 버그가 많네요 고쳐주세요
1329,애플,부정,5,2019,10,12,"좇망겜아니뭔이딴게임이다있어? 현질유도게임이고 2,3등했는데쇼다운에서진음악 왜나오냐고 이딴게임다신안해"
1382,애플,긍정,5,2019,10,15,정말 재밌어요!!브롤스타즈...재미있긴 한데 브롤러가 너무 안 나와서ㅜㅜㅜ
1545,애플,부정,3,2019,10,3,트롤게임 시작하면 트롤짓 해서 점수 깎는 애들이 너무 많은데 이런것좀 잡아냈으면 좋겠음 특히 쇼다운 듀오에서 아무것도 안하고 구석으로 가서 게임 안나가질 정도로만 움직이면서 참여 안하는데 그런애들 잡아서 벤 시킬 방안을 좀 찾아야할듯;;
1654,애플,부정,5,2019,9,19,현질겜재미있눈데... 이거 솔까 현질게임 아닌가요? 전설 진짜 나올까 말까에다가 pp만 나오구...
1575,애플,복합,5,2019,10,10,"안녕하세요포코 원챔 유저입니다̆̈ 현 점수 6000점대이고, 포코는 600점대입니다̆̈ 하지만 요즘 너프로 인해 포코를 솔로 쇼다운에서 사용하지 못하고 있습니다̆̈. 포코의 버프가̆̈ 시급합니다."
1593,애플,부정,5,2019,10,13,"전설..트로피 7000개에 상자 몇십개째 뜯고있는데 옆에친구는 트로피도 훨씬적으면서 바로 전설걸리고,, 전설이 너무안떠서 게임하는맛이 안나네요.."
1620,애플,부정,1,2019,10,20,이걸 꼭 봐주셨스면 합니다제작자님 솔직히 현질안하고 공짜로 얻을수있는 메가상자를 5개를 까봤는데 하나도안나오고 이게말이되요?? 그리고 스타퍼인트로3개 까는데 하나조차 안나왔어요!!무과금인데 솔직히 양심이있으면 안준 으로 메가상자 딱 1개만 주세요 9000점입니다 슈퍼셀님 그리고 업데이트기데 합니다 저초등5에요 ㅠㅠㅠ 제발 부탁하겠습니다 제작자님 이글을 제발봐주세요
1621,애플,복합,2,2019,10,14,매칭시간에 관하여제가 파이퍼로 솔로쇼다운을 많이 하는편입니다. 하지만 저녘이나 늦은밤만 되면 매칭시간이 거의 5분이나 걸림니다. 기다리다가 지쳐서 나간다음애 다시 시작을해도 마찬가지입니다. 매칭시간좀 짧게 만들어주실순없나요? 브롤스타즈는 제가 정말 좋아하는 게임중에 하나지만 이렇게 지속이 된다면 언젠가는 인기가 떨어질거라고 생각이됨니다.
1454,애플,부정,3,2019,9,28,브롤러가 나왔는데 튕겨서 없어짐상자56개 까서 타라 나왔는데 튕겨서 없어짐 또 상자2개가 없어짐 타라 나왔는데 튕겼습니다. 타라 빨리 주세요.  맞다. 확율도 떨어짐 신화 확율이 떨어짐 슈퍼셀 터라 주세요!!!! 게임은 재미있는 데 버그가 너무 많아요. 버그들이랑 레드와이파이를 고쳐 주세요!!!
1478,애플,부정,5,2019,9,20,굿재미있어요. 이번에 아이폰에서 액박 컨트롤러 연결해서 쓸수 있는데 이거 패드지원도 되면 정말 좋을거 같네요ㅎㅎ
1855,애플,부정,3,2019,10,8,아니 브롤러 테두리는 왜 만드는데요솔직히 브롤러 테두리좀 없에면 안되나요?
1878,애플,복합,3,2019,10,6,마법사발리요저기 계발자님 브롤 잘하고있습니다 그런데제가 슈퍼셀이랑 연동을해도 마법사발리를 주지 않네요 왜 안주는거죠? 연동됬다고하는데... 답변부탁드려요
1703,애플,부정,5,2019,10,23,아이폰x 업데이트 후 캐릭터가 투명하게 보입니다 수정해주세요빨리 패치 해주세요
1724,애플,복합,3,2019,10,16,하.... 진짜!안녕하세요 게임 너~무 재밌게 잘 하고 있어요 근데요 바로옆에 와이파이기가 있어도 자꾸 렉이 걸려요.이러면 게임을 의심할 수 밖에 없는데... 게임문제라면 고쳐주세요^^
1746,애플,복합,5,2019,10,10,신고다 좋은데 트롤 하는 사람들 때문에 트로피가 자꾸 떨어져요 신고할 수 있는 버튼이 필요해요 배그처럼요
1747,애플,부정,5,2019,10,8,게임 잘만들었습니다보스전 난이도가 높아요 ㅠ
1748,애플,부정,5,2019,10,7,트로피가 혼자 내려가요진짜 요새 너무 재밌게 하는중인게 어제 4000점 만들었는데 오늘 들어가보니 트로피사 50개가 넘게 없어졌어요 어떻게된걸까요?
1768,애플,부정,4,2019,10,15,8비트8비트 속도가 너무 느려요.
1801,애플,긍정,4,2019,10,3,마법사 발리앱은 너무 좋아요 잘 사용하고 있어요
1832,애플,부정,2,2019,10,7,무과금 유저 ㄱ무시하냐저기여 왜 일반유저한테는 시즌이 종료됬는데 스타포인트를 안주줘? 랭커들도 3000개 2000개씩 밖에 못 받았다는데 무과금유저를 이제 생각하구나 싶더만 랭커들 한테도 저렇게 적게주는데ㅋㅋㅁㅊ새ㄲ들하긴 슈퍼셀은 솔직히 ㄱ소리만 하고 돈만 받아ㅊ먹을생각이나하지ㅉㅉ
1833,애플,복합,5,2019,9,23,"다 재밌는데......아니 샌디 솔직히 범위,데미지,스타파워 너프좀"
1835,애플,복합,4,2019,9,19,신규 업데이트 엘프리모저는 엘프리모21랭크이면서도 엘프리모 광입니다. 하지만 업데이트한 엘프리모의 모습을 보면 옛날 엘프리모의 모습이 그립습니다. 지금 신규 버전 엘 프리모 너무 이상해요ㅠㅠ. 제발 다시 바꿔주세요.(엘 프리모 때문에 평점별이 4개예요ㅠㅡㅠ)
2106,애플,부정,5,2019,9,22,브롤스타즈 짱!!!!브롤스타즈 를 한지1년 반도 안됬는대 트로피가3000이넘어여.그리고 제가 이 게임 회사거 다해봤는대 이거 짱!!!!
2027,애플,부정,1,2019,10,23,"브롤스타즈 짜증남 스토어도 마찬가지아 저기요 저 브롤하는 사람 인데요,슈퍼쉘님 너무하시네요 진짜 브롤 상자23개랑 대형상자 2개나 깠는데도 전설이 안나와요 혹시 스토어님 슈퍼쉘님을 아신다면 전화해서 빨리 게선하게 해달라고 해주세요. 안말하면 저도 가만히 있을수 없습니다. 스터어님은 왜 합일 브롤을 깔게 만드냐고요. 그냥 슈퍼쉘이랑 스토어님 둘다 마찬가지 입니다!"
2081,애플,부정,5,2019,10,23,업데이트안녕하세요
2082,애플,부정,5,2019,10,23,채팅시스템만들어주세요보이스채팅이나 일반채팅기능이 없어서 불편하게 게임하는게 한두번이 아니에요 만들어주세요
1964,애플,부정,5,2019,10,23,신규 업데이트.하라는데진행이.안되네요. ㅜㅜ 게임 못하고 있어요. 아이폰 7이에요.
2325,애플,부정,5,2019,10,23,업데이트됏는데 왜 안되나요아이폰인데 업데이트하라그래서 앱스토어 들어가면 업데이트가 없네요 그래서 접속이안되요 ㅡㅡ
2326,애플,긍정,4,2019,9,19,아니 렉 겁나 많이 걸리네아니 브롤러 고른후 1~2초후에 고른 브롤러의 모습이 나타나고 쇼다운 시작할때 쇼다운 안내가 안나오고 바로 켜짐 샌디 나오고 나서 이상해짐 엘프리모도 그렇고
2154,애플,부정,5,2019,9,23,트로피가 다옶어졌어요제가지금 아이폰을쓰고있습니다
2179,애플,복합,1,2019,10,19,"레드와이파이아니 솔직히 게임하고있는데 레드와이파이 걸려서 브롤러 멈추고 멋대로움직이고 메인화면에서는 잘만되는데 꼭 게임내에서만 레드와이파이 뜨고,진짜 게임 접을생각 까지했는데 이것만 고치면진짜 재밌게 할수있을것 같아요 제가 2018년부터 브롤 시작했는데 그때는 정말로 재밌게 했어요 레드와이파이만 좀 어떻게 해주세요 그럼 진짜 재밌게 할수 있을것 같아요"
2186,애플,부정,5,2019,9,21,버그태이크 다운에서 파워큐브100개 이상 모으면 40~60%확률로 전투 대미지가1만 들어와요
2226,애플,부정,1,2019,9,30,아니 무슨 매칭이 이런식으로되나요?아니2레벨 파이퍼 들고 브롤볼했더니 상대는 무슨 스타파워에 랭크도 겁나높고 우리팀 한명은 또 잠수타고 아니 매칭을 할거면 제대로 되야하잖아요.누구는하고 누구는 안하고 계속 이겼다졌다 이렇니까 트로피를 올릴수가없습니다.매칭 기준이 뭔가요?개선부탁드립니다
2284,애플,긍정,5,2019,9,27,"다시 주세요!!!!상자를까서 크로우,샌디를얻었는데와이파이 때문에튕겨서 잃었어요!다시 주세요!!!!!!!!!!!!!!!"
2456,애플,부정,5,2019,10,23,이상하다재밋는대 업데업데이트화면들어갓는대업데이트 버튼이안뜸 이건브롤스타즈의오류일까요?
2457,애플,부정,3,2019,10,17,트로피에 대해 말하고싶어요어쩔 수 없이 게임을 나갔는데 지면 트로피가 떨어지고 이기면 트로피가 증가하지 않은 일이 일어나고 있어요 그럴바에 게임을 오프라인될때 트로피의 증감을 하지 않거나 증감을 하는게 개선 되어야 할거같습니다
2465,애플,복합,5,2019,9,28,레드 와이파이 때문에 죽겠어요 ㅠㅠ레드 와이파이만 빼자면 다좋은데 진짜 문제임
2607,애플,부정,5,2019,10,23,아니 업데이트인데 왜자꼬 열기만뜹니까업데이트 하라고 계속 앱스토어 뜨는데 열기만 뜨고 업데이트 안떠요~!!
2609,애플,부정,5,2019,10,2,셀리 벨런스좀셀리 스타파워 너프좀 해라 개사기네 진짜 어떻게 에너지 1짜리가 5에너지짜리 프리모 풀피를 한방컷 하냐ㅡㅡ
2493,애플,부정,2,2019,10,12,네트워크핸드폰에 네트워크가 잘 연결됨에도 불구하고 계속 게임을 시작할때나 게임을 할 때 와이파이 표시가 뜨면서 캐릭터가 움직이지 않는 오류가 나서 게임을 하지 못하고 있습니다.
2543,애플,복합,4,2019,9,21,재밋는데요계속 하다보면 좀 질려요.. 여러 테마가 있지만 좀 더 방식이 추가되었으면 하네요!
2571,애플,부정,1,2019,10,14,레드와이파이 문제는 도대체 언제 해결하냐?이 문제는 게임 나오자마자 부터 제기된 문젠데 도대체가 언제해결하냐? 회사가 짱깨한테 넘어가더니 관리가 안되나? 슈퍼셀 캐릭터 개발.. 이딴거 신경 쓰기전에 서버 먼저 안정화 시켜야되는거 아닌가?
2572,애플,부정,1,2019,10,8,티밍에관하여적당히 티밍하면 그러려니 하겠는데 10명중에5~6명 꼴로 티밍을 합니다. 600점대 중반에 들어오니 슬슬 나오는데 올라갈수록 더하겠죠? 겨우 올려놓고 티밍만나서 점수 떨구고 다시 올리고 반복중인데 이건 아니지 싶네요 유저들 떠나가기 전에 티밍문제좀 해결했음 합니다
2369,애플,긍정,5,2019,10,23,엠즈업데이트가 안돼요저는 브롤스타즈 하고있는 브린이 입니다
2405,애플,긍정,5,2019,9,27,해보니 정말 재밌네요듀얼쇼크 패드 지원하면 정말재밌을거 같은데
2428,애플,부정,2,2019,9,22,"레드 와이파이;;;현재 아이폰7플러스 사용중인데 레드와이파이때문에 캐릭터가 움직이지도 않고 대체 언제 고치실건가요,, 집 공유기는 전혀 문제 없는데 계속 트로피만 깎이고 미치겠네요ㅡㅡ"
2817,애플,부정,1,2019,10,12,신규 브롤러 너프신규브롤러가 나오면 처음에는 누가 봐도 사기인 상태로 출시를 해서 소비자들이 과금을 하게 만들어놓고 단물 다 빨아먹으면 일반 브롤러랑 별반 차이가 없는 브롤러로 너프를 시키네요?? 대가리가 있으면 처음부터 생각을 좀 하고 출시를 하면 안됐나요?
2818,애플,부정,1,2019,9,24,50개 넘는 트로피 내 놓으세요아니 제가 학교 끝나고 나서 하려고 브롤에 들어가봤더니 제 트로피가 엄청 깎여 있더라고요 왜죠? 누가 제 계정으로 하는지도 모르겠고 할 사람도 없고 그래서 오류인가 해서 리뷰 답니다 제발 돌려놔주세요 진짜로
2822,애플,부정,5,2019,9,21,현질해서 샌디 샀는데 없어졌다.현질해서 기분 좋게 샌디 얻으려는 순간 샌디를 샀는데요. 샌디가 사라졌어요.
2675,애플,부정,1,2019,10,15,렉문제 해결좀해요처음 출시됐을때부터 계속 이용하는 유저인데 먼 게임이 갈수록 렉이 심해져요
2706,애플,긍정,5,2019,10,19,다이너마이크랑 지뢰던지는애 데미지 밸런스 조정 좀 해주세요.데미지 다른 브롤러보다 엄청 높아요
2756,애플,부정,4,2019,10,2,xbox pad 지원xBox pad 지원해줬으면 좋겠네요.
2997,애플,부정,4,2019,10,23,",...아니 브롤에서 업데이트 하라고 해서 업데이트 버튼 눌렀는데 앱스토어에선 열기만 나오고 업데이트는 안나옴 ;;"
2998,애플,부정,1,2019,10,16,이러니까 잣망겜 소리듣지1렙인데 파워10짜리 만나는 개같은 매칭 시스템에 시작하자마자 안튕기려고 가만히 매크로로 평타 누르기만 하는애 신고기능도 없고 무슨 이벤트도 없고 이게 겜이냐 ㅋㅋ
2999,애플,부정,5,2019,10,5,레드 와이파이 패치 좀아니 슈퍼셀 이자식들아 패치할때 브롤러 패치 말고 아예 레드 와이파이 패치를 해!
3028,애플,부정,4,2019,9,20,쉘리 스킨쉘리스킨좀 얻을수 있게 해주세요 한정판스킨 말구는 아무것도 없네요ㅠㅠ슈퍼셀 사랑합니다!
3063,애플,부정,3,2019,10,8,제발 신고기능좀 만들어주세요게임 들어와서 잠수타거나
2906,애플,부정,1,2019,9,29,안 들어와있네요 ;;상점에 뭐 로그인을 하면은 마법사 발리를 준다 해서 바로 로그인 했거든요? 마법사 발리는 나왔는데 그 캐릭터가 브롤러에는 없어요 이거 뭐죠?
2907,애플,복합,5,2019,9,27,다 좋아요!다 좋은데 듀오 쇼다운 할 때 부활 시간이 너무 오래걸리는 것 같아요.
8039,애플,긍정,5,2019,10,3,브롤브롤러 좀 뽑아주세요
7056,애플,부정,1,2019,9,29,제계정이 날아갔어요배신황소 트로피4298개 계정 돌려줘요!
8058,애플,긍정,2,2019,10,23,아이패드 업데이트업데이트 하라고 넘어가면
8076,애플,긍정,1,2019,10,2,다운문제다운 받는데 너무너무 느리네요
6269,애플,부정,1,2019,9,20,업데이트 관련 문제업데이트를 하는데 계속 로딩화면입니다.
6309,애플,부정,1,2019,10,23,업데이트 하러 들어왔는데 열기 취소만 반복됩니다어떡하죠 아이폰입니다
7327,애플,부정,3,2019,10,10,샌디샌디 모래바람 200에서 40으로 왜 줄임?
6527,애플,부정,1,2019,10,20,"조만간 망하게될 망겜게임 플레이어 수준을 고려하여 상대팀 매칭을 시켜주는게 맞는방법 아닌가? 10레벨이랑 2레벨을 매칭시켜주는검 무슨 의도?10렙 세명이랑 4,2,5 밸런스 맞다고 생각하고 게임을 시켜주네"
8429,애플,긍정,5,2019,10,4,발리 좋네요발리가 좋아요
7456,애플,부정,1,2019,10,23,언제 업데이트되냐..ㅠㅠㅠㅠ언제 업데이트 되냐 아이폰만 안되네
6595,애플,긍정,1,2019,10,9,브롤 접음전설도 안나오고 보석도 안나오고 나는 6000점 넘을때 까지 전설도 안나왔는데 우리반애는 200점에 나왔네???
6617,애플,부정,1,2019,10,4,와이파이렉좀잡으세요 제발 무슨 데이터 무제한으로 쓰는데도 공격조차못하네
7478,애플,부정,5,2019,9,23,샌디핸디가 너무 멋있네요
8619,애플,부정,1,2019,10,23,.브롤러 그만 만들어 노잼되니까
6686,애플,긍정,4,2019,9,21,전설전설이너무너무안나와요   친구들만나오고
5899,애플,부정,3,2019,10,23,업데이트업데이트 하라고 하는데 여기는 열기만 나왔어요 ㅠㅠㅠ
6712,애플,부정,1,2019,10,23,아이폰아이폰은 원래 업데이트가 게임에는 뜨는데 앱스토어에는 안뜨는데 늦게 뜨는거임 아니면 정상임?
7636,애플,부정,1,2019,10,23,아이폰업데이트가 안되요
6758,애플,긍정,2,2019,10,12,이상해요공부해야되서 시작하고 껏는데 1등... 트로피가 안 올라여.
5967,애플,부정,1,2019,9,24,환불바람 ㅠㅠ#9G9YGL2YC 입니다 제발 환불해주세요ㅠㅠ 그냥 계정 없애셔도 되니까 환불해주세요 ㅠㅠ 제발요
6806,애플,부정,4,2019,9,26,않나와진짜 아무것도 않나와 저 전설 주세요
6826,애플,부정,1,2019,10,23,업데이트 어찌함 ?어찌함 업데이트 열기밖에 안나오는디 지우고 까라는 이야기임 ?
6847,애플,부정,5,2019,9,21,캐릭터 이름 표시 하게 해주세요게임 시작하고 닉네임이나 그림 말고
7765,애플,부정,2,2019,10,23,업데이트 왜 안되죠업데이트가 안돼요
6117,애플,부정,1,2019,9,21,슈퍼셀 연동시 브롤러 지급안됨브롤러 준다길래 슈퍼셀 계정  연동했는데 브롤러를 받지 못했습니다. 개선해주세요
6142,애플,부정,1,2019,10,23,업데이트가 안돼요아이폰 유저인데 업뎃 버튼이 아예 뜨지를 않네요 ㅋ
6144,애플,부정,3,2019,10,8,왜...겜 3판째인데 토큰은 안주고 트로피(?)만 줘요
6146,애플,부정,1,2019,9,22,어이상실트로피2300까지 올렸는데 갑자기 트로피0부터 다시 시작됨!!!!!!!
7024,애플,긍정,1,2019,10,14,짜증아 진짜 쫌 너무합니다 전설의 레드 와이파이때문에 빡침
6169,애플,부정,1,2019,10,13,야 슈퍼 쉘!아니 버그로 트로피 300깍임.
5472,애플,부정,5,2019,10,23,업데이트좀 해라 짜샤제발 업뎃 빨리좀 해라
3456,애플,복합,2,2019,10,23,전설 확률트로피6500 넘는또 전설은 커녕 신화도 하나 없네요ㅠㅠㅠ 근데 아직도 0.1%가 전설 확률입니다 빡치네요 크로우들 볼때마다 짜증나고 부럽다
