ID,STORE,LABEL,SCORE,YEAR,MONTH,DAY,CONTENTS
11613,애플,긍정,5,2019,11,21,브롤러들을너무핵사기슈퍼쉘은신규브롤러들을핵사기로만들고너프시키죠
11621,애플,부정,2,2019,11,17,와이파이 문제랑 브롤러 밸런스와이파이 자체는 문제가 없는데 브롤만 키면 와이파이 안 된다고 뜨면서 움직이라는대로 안 움직여서 화딱지 나서 뒤질 것 같아요 그리고 신브롤러 엠즈 솔직히 너무 밸런스 붕괴입니다 너프 안 하면 게임 관두겠다는 사람 한 둘 본 게 아니고 저도 마찬가지예요 엠즈 너프 개시급함
11624,애플,부정,5,2019,11,17,모래언덕 앵그리 로봇 삭제모래언덕 맵이 복잡한데 앵그리 로보까지 있어 더 힘들다.
11627,애플,복합,1,2019,11,14,이게임하지마세요저는10000점유저입니다. 그런데이상한일이나타났습니다. 바로 콜트의총알한발에 엘프리모풀피가 한방에죽는것이였습니다.그러니 이개같은 ㅅㅂ게임하지마세요
11633,애플,부정,1,2019,11,11,"매칭시스템이나 개선하세요.현 15600++ 입니다. 이번에 트로피 하향매칭으로 인해 급식초딩충이나 트롤러 청정구역이었던 20랭크도 아무런 소용이 없게 되어버렸습니다. 총트로피가 나하고 비슷한 사람을 매칭을 시키는게 당연한건데, 7000따리 8000따리 심지어 심하면 5천따리들도 만납니다. 개나소나 20랭크 찍는 상황에, 500 넘기면 그 브롤러에 대한 이해도가 높은게 전혀 아니란 말입니다. 같은 500이라도 게임의 이해도가 월등히 높은 총트로피 고점수 유저들이 훨씬 실력이 좋을 수 밖에 없고, 당연히 단일 브롤러 트로피 기준으로 매칭시키는 건 실력차가 크니 이게 매칭운빨겜이지 실력입니까? 점수 1-2점이 소중한 상황에서, 시작부터 잠수타고 상자안먹고 이니쉬 거는 유저들 만나면 그냥 독안개 들어가서 겜끝내고 싶습니다. 매칭 한판에 몇분이 걸려도 좋으니 한판한판 제대로 비슷한 실력의 유저들끼리 매칭되는 건 당연한거 아닙니까? 게임이란게 져도 질만한 상황에서 져야 납득이 가고 이겨야 재밌는게 게임이지 초딩들 트롤링 플레이 관전하려고 하는 게임이 아니란말입니다."
11638,애플,부정,1,2019,11,9,순위트로피400점브롤러로쇼다운했는데7위0트로피다음판했는데6위-1트로피에게말이되나요이것좀고쳐주세요
11642,애플,부정,1,2019,11,7,밸런스 진짜쇼다운 상자 좀 공평하게 먹어야지 누군 상자 많은곳에서 태어나고 누군 상자 하나도 없는곳에서 태어나고 진짜로 밸런스 패치좀 해라 그리고 브록좀 버프 시켜라 탄창 차는속도가 진짜 인간적으로 너무 느린거 아니야?? 브롤 스타즈 진짜로 못해먹겠네
11645,애플,부정,4,2019,11,6,보석환불가능?오늘 엠즈 스타파워가떴는데 잘못클릭해서 보석으로
11647,애플,복합,1,2019,11,5,지금 당장 시행해주세요12000점대인 유저입니다 근데 왜 우리팀에 8000점이 2명씩 계속 붙는지모르겠네요 어느땐 6000점에 브롤러 렙 2 실환가요? 저도 현질열심히하고 시간 투자해가며 올린건데 그런유저들 붙어서 점수떯어지는게 말이되나요 진짜 돈이 아까워질지경이네요 실력 평준화 해주세요 제발 아니면 같은 랭크끼리 만날수있도록 해주세여 짜증나 미칠지경이네요 일본섭 중국섭 나누는거는 언제 시행하시나요 미치겠네요
11653,애플,부정,1,2019,11,2,ㅈ망겜어니 무슨 상대는 계속 움직이고 공격하는데 나는 움직이지도 않고 공격도 안되고 어떻게 이기라고 제작진 씨발련아 겜을 그따구로 만들어 씨발년이 겜 관리 안하냐? 이거때메 트로피 아무것도 못하고 200깎였다
11661,애플,부정,2,2019,10,31,닉변했는데왜 자동으로 다른거로 됨? 다른닉으로 바뀌었으면 닉변 쿠폰 뭐 이런거라도 주던가 닉 그지같이 지어놓고 뭐? 잠꾸러기 샌디가 뭐야 씨x럴
11665,애플,부정,1,2019,10,28,별한개도 아까워이런  망겜아니무슨 브롤러트로피로 매칭하면 트롤년만만난다고 이런망퍼셀
11683,애플,부정,3,2019,10,24,세로운 스타파워칼 스피드스피릿을 파워스핀으로바꾸어주세요 특수공격이 벽파괴 임니다
11686,애플,부정,1,2019,10,24,수퍼셀 조까아니 12000점 vam captin 이라는 유저인데 진맵 제발 만들지를 마세요 유령맵 크로우 있으면 이기고 없으면 지는 모드 잖아요 예!! 현질 안하면 유령모드에서 트로피만 떨구니 개 같은게임
21656,구글,복합,5,2019,10,30,"개인적으로 매칭이랑 같은팀 신고 기능이랑 레드와이파이만 해결해줬으면함. 옛날에는 매칭이 바로 잡혔는데 요즘에는 오래걸림. 토로피 차이, 나보다 트로피 100이하인 사람들이랑 매칭이 됨. 그리고 이건 게임 시작할때부터 생각했는데 제발 신고 기능좀 생겼으면 좋겠음. 게임을 하다 보면 트롤러들을 꽤 많이 만남. 이거 땜에 트로피 떨어져서 짜증나는데 신고할 수도 없어서 더 짜증이 남. 레드와이파이, 이건 꼭 고쳐야 함.이거땜에 진 경우가 많음. 우리집도 와이파이에 문제가 없음 근데 이게 계속 뜸..."
24402,구글,부정,5,2019,10,24,상자를 수없시 깠는데 어떻게 새로운 브롤러한 게도 안줌? 다른 애들은 다 1000때전설 얻는데!! 왜? 나만 전설 안주냐고!!!!!!!! 빨리 전설내나롸!
23506,구글,긍정,5,2019,11,2,핸드폰 초기화후 브롤스타즈를 다시 다운로드하고 슈퍼셀연동하려고하는데 슈퍼셀아이디가 기억이안납니다 게임내 아이디는 기억하고 있습니다 다시 불러올수있는 방법좀 알려주세요.
23520,구글,부정,5,2019,10,27,무슨 상자 100개를 깠는데 브롤러 1개가 안나와! 내가 이 게임 악플은 달지 안으려고 했는데 안달수가없네. 진짜 이 게임 쓰레기임 진짜 빡치네. 이 게임 깔지마셈.
23910,구글,복합,5,2019,10,28,역시 브롤스타즈네요 근데 별1개 준사람들은 밸런스가 안 맞는다고 하는데 그럼 게임 하지 마세요 그냥 이 상태로 만족하세요. 기분 나쁘면 죄송합니다 ☆☆☆☆☆☆☆☆☆☆☆☆☆×111199하고 싶네요
23912,구글,긍정,5,2019,11,4,"이거 완전 짱이고요,브롤러 얻을때 기분이 좋아요.스킨도 마음에 들고,전투도 재밌어요.앞으로는 브롤스타즈2도 만들어도 될듯해요.고맙습니다~♥"
23931,구글,부정,5,2019,10,28,게임이 너무재미있고 현질를 안해도 영웅브롤러가 나오거나 전설이 가끔씩 떠서 5점 드리겠습니다 앞으로도 대규모 업데이트 기대가 됨니다~ ^^
24416,구글,긍정,5,2019,11,6,너무 재밌고 엠즈 로사 샌디 등등 새로운 캐릭이 많이 나와서 좋고 앞으로 새로운 캐릭터 많이 만들어주세요 그리고 저한테 캐릭터가 잘안나요 그래서 슈퍼셀에 힘을 받을께요 슈퍼셀의힘!!!
24423,구글,부정,5,2019,11,21,너무 화나네요 처음에는 재미있다고만 생각했는데 트로피도 깎기고 친구는 벌써 레온 어덨는데 무료상자에서 뭐를해도 안나와요! 어쨌든 재미있어오ㅎㅎ
24442,구글,부정,5,2019,10,29,내가 볼땐 게임 개발자분들이 현질유도해서 돈먹을려고 발악하는걸로 밖에 안보이고 컨트롤보다 캐릭터랑 파워가 높으면 이길가능성이 높은 현질망겜인거 같네요 트로피를 떨궜을때 기분은 정말 뭣같아요
24444,구글,복합,5,2019,10,31,야이슈퍼셀새끼아!!!!!!!!일 똑바로안해15랭크브롤러는4위해도트로피가왜떠러져그리고 레드와이파이언재고칠래어!!!!일주일동안 안고치면진짜신고한다
24446,구글,긍정,5,2019,11,11,매칭 밸런스 최악... 5살도 안되어 보이는 애기들이 엘프리모 하고 외치고 다닐때 접지 못한게 한이 되었다. 분노조절장애 유발 게임....
24998,구글,부정,5,2019,10,28,이번에 나온 신규 브롤러 밸런스 조정좀해주세요 스프레이가 너무 밸런스 파괴인거 같아요 다른 브롤러가 너무 불리해요 데미지나 범위 조절해서 패치해주시면 감사할거 같아요
24999,구글,부정,5,2019,10,28,진짜 별주기도 아깝네 이게임하지마세요 ㄹㅇ개발암게임 브롤러 한명점수올리려하면 팀원 트롤러들만 조합하고 게임도 계속지게끔 프로그램되있어 점수올릴수가없네 이게임하다가 폰깨뜨렸다
25003,구글,긍정,5,2019,11,3,너무 재미있어요!! 왜냐면 팀원들도 잘하고 상자를 열었는데 한번에 포코도 나오고 정말 좋아요!!
23524,구글,부정,5,2019,11,14,재밌게 하고 있는유 저입니다 제가 이제 트로피가 12000다가가기 시작하는데 아직도 24랭크 이상 브롤러가 없네요ㅠㅠ 그리고 레드 와이파이가 짜증나네요.... 그레도 재미 있습니다! 슈퍼셀 화이팅!
23950,구글,부정,5,2019,10,29,핵노잼 이유:탄찬에 제한이 있었어 어려고 브롤로에 차이가 너무 심함 잘하는 사람은 약한자를 죽여 점점 드로피가 높아지지만 못하는 사람은 계속 죽어 성장이 느리고 나는 초보라서 너무 힘듬 그리고 싸울때는 트로피가 비슷한 사람이 길이 하지 말고 실력을 잘 고려해 실력이 비슷한 사람 길이 싸워야 할 굿 같음 그리고상자 모은 는 것 너무 힘듬 그리고 새로운 브롤러가 너무 안듬 현질 유도하지말고 게임 을 만히 하게 유도하셈
23963,구글,긍정,5,2019,10,31,정말 재밌네요 그리고 너무 재밌어서 레온옷도 샀어요!!그리고 캐릭터뜨는 확률과 와이파이 돼는데 레드와이파이떠서 죽는것만 고쳐주시면 정말 좋은게임이 돼겠네요.^ ^
24468,구글,긍정,5,2019,11,10,쇼다운하면서 공격을안하면 피가다는게..약간 예전 업뎃전 브롤이 진짜 좋아요 피안다는거만 해주신다면 좋을꺼같아요~!
25024,구글,긍정,5,2019,11,7,휴대폰 번호이동을해서 쓰던번호 그대로에 폰기종만 바꿨을뿐인데... 내 현질템 다없어지고 레벨1이예요.. 제발 제현질템좀 돌려줘요ㅜㅜㅜㅜ
23559,구글,부정,5,2019,11,5,ㅠㅠㅠㅠㅠ핵핵망겜 스타파워만 있으면있으면다야브롤은 업데이트를해도 망겜절대않해 그리고 랭크올리게도 못하고 친구들한테도 못한다고무시받는이게임누가해않해또 시즌이 끝나면트로피거이100~500깍기는데절대로못올려 -.--.--.-.-.-.-.-.-.-.-.-.-.-.-.-.-.-.-.-.-.-.-.-.-.-.-.-.-.-.-.-.-.-.-.-.-. 없어저버려저파워플레이에이상한 론스타만 만들고 좋은건없어 현질할값 내놔
24502,구글,긍정,5,2019,11,13,너무재밌어요 세로운브롤러도플레이해보니까좀더재밌어졌어요 맨날하니까몬가 음.......그냥더 잘하는거같아요! 🏆잘안오을땐 잘하는에들이랑연결함ㅋㅋ ☠️면3이서하는맴은부활하니까더좋아요 저는...... 매장에서 쇼다운이랑바운티가젤제밌어요 브롤스타즈 에서전설이어끼가젤힘들어요(었고싶은데ㅠㅠ...) 꼭 하게돼면전설었으세요 🙂😆🥯🍔🌰🍞🥩🌯 무섭지도안고 제최에예게임이에요🏆도7151 너무좋아요
25048,구글,복합,5,2019,10,25,아니 내가 대형상자 2개를 까고 대형상자 수십개를 깠는데 왜 팸이 안나오냐고 진짜 게임성은 좋은데 다양한 브롤러를 할 수가 없다는게 아쉽네
23587,구글,부정,5,2019,11,2,"새로운 캐릭터만 엄청 나옴 , 비비나 그런 애들은 스킨 없고 크로우 , 발리 그런 애들만 스킨 계속 나오네 스킨 골고루 만들어줘라 그리고 와파 빵빵한 곳에서 해도 레드와이파이 계속뜸 ㅡ3ㅡ 그리고 이거 현질게임임 . 스킨 세일한다 해도 30몇개밖에 세일안하고 그것도 엄청 스킨 비쌈 ㅋ 예전에 꿀잼이었는데 요즘 하지도 않음 맵도 여러가진데 많이 있으니까 복잡함 . 맵에 다 파이퍼만 나오잖아 우산 쫙 펴고 ㅋㅋ 그리고 예전 파이퍼가 훨씬 나음 . 지금파이퍼 공주병됨 ;; 엄청 심하게"
23588,구글,복합,5,2019,11,10,아니 트로피 5700이나 찍었는데 왜 팸이랑 비비를 안 줘요? 영웅도 다 없는데 신화는 다 주고. 게임은 재밌는데 이것 만큼은 마음에 안 드네요.
23592,구글,부정,5,2019,11,21,터치 오동작 좀 고쳐주세요. 왼손 엄지로 조종하다 엄지 아래 손바닥이 살짝 닿으면 이동이 캔슬되는거 정말 짜증나요. 이동 중에 멀티터치 안되게 혹은 무시하게 못만드나요?
23608,구글,부정,5,2019,10,30,안녕하세요 브롤스타즈를 하는유저임니다 브롤을 하다보면 래드와이파이가 뜸니다 래드와이파이를 고쳐주시면 좋겠고 레온에 은신 시간도 5초로 너프해주 시면 좋겧습니다. 그래도재밌 습니다.!!!!!!!!♥♥♥♥
24562,구글,긍정,5,2019,11,21,와~~~~이게임 완전 꿀잼. 브롤러가 많아서 더좋음 브롤러 확률만 높여주고 데이터 조금만 쓰면 아주 좋은 게임. 인정하세요?
24575,구글,부정,5,2019,10,28,제일 중요한건 이상한 브롤러들때문에 겜진행이 안돼요 경기 시작전 닉네임 보고 강퇴 시킬수있는 시스템이라도 만들어 주세요 불랑 브롤러들 때문에 겜 접구 싶네요
24576,구글,부정,5,2019,10,30,아니 도데체 뭐하는 겁니까!이게 8비트가 코앞에잇었는데 확 트로피가86씩이나 줄어들었어요!왜?!제발 게임 업데이트 말고 레드와파 를 업데이트 하세요
24578,구글,부정,5,2019,11,9,브롤러도많고 재미도있지만 이 게임을 하면서 욕도하고 절반이 빡겜으로 하고있어 아이들에게 부적절 한것 같아요 나는 재밌었어요^^♥♥♥♥
25127,구글,복합,5,2019,11,4,요즘 업데이트로 많은 브롤러 만들어주셔서 감사합니다! ! 근데 레드와이 파이 ........쫌 고쳐주세요♡ 이런거 빼고는 다 만족합니다
25129,구글,부정,5,2019,10,25,브롤스타즈 오픈베타때부터 쭉 하던 사람입니다. 참 게임을 재밌고 잘 만들었기에 역시 수퍼셀 했으나 요즘은 서버상태가 너무 메롱이네요 서버개선하면 다시 오겠습니다.
23635,구글,부정,5,2019,11,3,재미있어요 재미있긴한데 상자189개를 까도 신규 브롤러가 뜨지않고 랭크1~9까지가없고 대부분 랭크10이상이라 자꾸지내요 ㅠㅠ 확률좀 올려주세요.
24596,구글,부정,5,2019,11,7,저기 개발자님.. 저는 왜 브롤러가 하나도 나오지 않나요 ?.. 친구들은 저보다 시작한지 별로 안 됐는데..1~2개 씩은 꼭 나오더군요... 제가 운이 없는건지. .. 게임에서 그냥안나오는 건지.... 왜 안나오나요.... 이유좀 알려주세요...ㅠ.ㅠ
24609,구글,복합,5,2019,10,31,제에에에에ㅔ에발 진짜 제벌요 다 좋은데 레드와이파이좀 고쳐주세요 게임을 못하겠어요ㅠㅠㅠㅠㅠㅠㅠ 신규 브롤러 뜰확률도 약간 올려주시고요
25162,구글,부정,5,2019,10,26,"일단 보통이예요. 재밌지만, 브롤러가 너무 늦게나와요. 그리고 확률좀 올려주세요!"
25165,구글,긍정,5,2019,11,4,좋아요 희귀 브롤러는 잘 안나오고 신화 브롤러 들은 더 안나오고 전설 브롤러 들은 것 들은 엄청 안나오내요 초 휘귀 브롤러 들은 조금 잘 안 나와요 트로피 진척 브롤러는 트로피 모으는 게 힘들어요
25166,구글,긍정,5,2019,11,1,렉이 많이걸리고 맵을 엄청 어렵게 만들어 놓고는 슈퍼셀이 신규브롤러도 안주네요 돈써봤자 전설안주고 정말 너무하네요
25168,구글,부정,5,2019,11,16,제가좋아하는게임인데 왜 4점이야면 케릭이 너무안나와요 제친구들 다 전부 전설이있어요 브롤케릭만이좀주세요 레온레온레온레온레온레온주세요 이니면이게임 삭제 무조건
23655,구글,부정,5,2019,10,27,아니저번에는6000이상떠드니이제는2000이짜리가왜같이팀임?나는10000이상인데왜2000짜리가왜내팀에붙냐고그리고내브롤러트로피는400이상인데 2000짜리브롤러트로피는70이상인데왜내팀이냐고진짜매칭개더럽다그리고불궁을도망갈려고밑으로썼는데왜10개짜리로사한태돌진하냐고진짜똥겜됐네
23663,구글,부정,5,2019,10,30,겜도안하고 그냥 놀꺼면서 접속해서 피해주는 새끼들 다신보기 싫으니 ..그런넘들 신고 하면 나랑 게임을 할수없게 해주시오 한자로 된 아이디 판 새끼들 진짜 개매너네 짱나게..신고 기능도 없고 이건 뮌지 진짜 씨...
23668,구글,긍정,5,2019,11,14,슈퍼셀님.. 로사 솔직히 너프 먹어야죠..; 로사 양심 너프 먹이세요 궁극기좀 너프 하세여 아니 솔직히 로사는 전설될정도로 사기잖아요.. 너프 하세요 쫌..;;로사땜애 브롤러 밸런스 않맞아요 너프 꼭!하세요 답변부탁이여
24102,구글,부정,5,2019,11,21,신캐가 매칭되는데만 5분이 걸리네요 참 짜증납니다. 그렇게 매칭된 사람들도 열에 아홉은 오프라인 상태라 답답하기 그지없네요.
24105,구글,복합,5,2019,10,29,게임은 재밌고 브롤러 확률도 괜찮은데 보이스 기능이 추가되었으면 좋겠네요 뭐 슈퍼셀 성격상 깔끔한 걸 좋아해서 될 수 있을지는 모르겠지만 보이스 기능이 있다면 재밌고 좋을 것 같네요^^
23253,구글,복합,5,2019,11,1,아니근데왜 분명히 궁 눌렀는데왜 안써지는거임? 그리고 8비트 너프(공격력) 그리고 나의이름이 허준인데 나의 친구가 뭐 허준 팬티맨 같은 클럽을 만들었어!!!! 구리구니황태건이 만들었는데 그녀석 트로피 다빼고 브롤러도 숼리만 남게해 안그러면 나 다시는 이겜 안할거임 재밌어서 별3개로 봐준거임
23254,구글,부정,5,2019,11,6,젬그랩에 시작하자마자 제자리에서 한방향으로 공격누르고 안움직이는 놈들 만나면 겜삭제하고싶습니다. 리포트할수있는 기능 넣어주시던가 어떻게든 해주세요. 피해만 보네요
